0 0001082288000045 2508420822120010 4779 16777216
0 0a413c66cdcc84c7 2f48764c67de8492 3031 16777216
0 0a4518f39d883e65 2f4c52d9379a3e30 3096 16777216
0 0a471ce68cc53ded 2f4e56cc26d73db8 3010 16777216
0 0a572d76cd2cf067 2f5e675c673ef032 3096 16777216
0 0a618de39cc8c2e7 2f68c7c936dac2b2 2918 16777216
0 0a650c37dd85dae7 2f6c461d7797dab2 3148 16777216
0 0a71382689c918e7 2f78720c23db18b2 3238 16777216
0 0a7318f699811fcf 2f7a52dc33931f9a 3548 16777216
0 0a7539768980faef 2f7c735c2392faba 3450 16777216
0 0a773826cde8d5e7 2f7e720c67fad5b2 3437 16777216
0 0a812863d8e5446f 2f88624972f7443a 3425 16777216
0 0a81386699e528e5 2f88724c33f728b0 3380 16777216
0 0a832827c920b1ed 2f8a620d6332b1b8 3159 16777216
0 0a8729a38d25e36d 2f8e63892737e338 2887 16777216
0 0a9589e7d8c5686d 2f9cc3cd72d76838 3125 16777216
0 0a9708b3c8e1e1cf 2f9e429962f3e19a 3363 16777216
0 0aa32c32cc0dc2cd 2faa6618661fc298 3034 16777216
0 0aa50cf7cda84ecd 2fac46dd67ba4e98 2876 16777216
0 0aa51c76dd0490e7 2fac565c771690b2 2885 16777216
0 0aa59932c94c214d 2facd318635e2118 2758 16777216
0 0aa5ad629dad9ce7 2face74837bf9cb2 2749 16777216
0 0aa71de7d8497f45 2fae57cd725b7f10 3209 16777216
0 0ab11c23892db147 2fb85609233fb112 3115 16777216
0 0ab12d76c909a36f 2fb8675c631ba33a 3122 16777216
0 0ab1a922d8049647 2fb8e30872169612 3477 16777216
0 0ab339f288e52f67 2fba73d822f72f32 3164 16777216
0 0ab3b9b7c909a367 2fbaf39d631ba332 3055 16777216
0 0ac11c36c9214cc5 2fc8561c63334c90 3368 16777216
0 0ac529e38d20464d 2fcc63c927324618 2983 16777216
0 0ad10cb7dda8ffcf 2fd8469d77baff9a 3390 16777216
0 0ad10d32c9e54bef 2fd8471863f74bba 3626 16777216
0 0ad53d76d824bd47 2fdc775c7236bd12 2848 16777216
0 0ad78c63dc0c5dcd 2fdec649761e5d98 3314 16777216
0 0ae19d7398412f65 2fe8d75932532f30 2957 16777216
0 0ae398e7cdc84e45 2fead2cd67da4e10 3091 16777216
0 0ae71df79ca83f6f 2fee57dd36ba3f3a 3126 16777216
0 0af11d63c961eacf 2ff857496373ea9a 3337 16777216
0 0af12d23cce56145 2ff8670966f76110 3458 16777216
0 10011832d86ddfe5 35085218727fdfb0 3869 16777216
0 1001ada2cc803ded 3508e78866923db8 3359 16777216
0 1001bd729dccfd6f 3508f75837defd3a 3526 16777216
0 10039cf2c8a4d74f 350ad6d862b6d71a 3092 16777216
0 1021aca298298247 3528e688323b8212 3039 16777216
0 1025ac638c65f067 352ce6492677f032 2859 16777216
0 10273ce28841f165 352e76c82253f130 3369 16777216
0 10278d77d88829e7 352ec75d729a29b2 3129 16777216
0 10279922dccc266f 352ed30876de263a 3265 16777216
0 1027bd7689296f67 352ef75c233b6f32 2966 16777216
0 103198239d690cc7 3538d209377b0c92 3100 16777216
0 10331de3dc414ee7 353a57c976534eb2 3157 16777216
0 103508669c2dde65 353c424c363fde30 3321 16777216
0 10359867984934e7 353cd24d325b34b2 2625 16777216
0 103798a7cdc5c2cf 353ed28d67d7c29a 2986 16777216
0 10451877dc88c5cd 354c525d769ac598 3058 16777216
0 1045b8a6d94cbce7 354cf28c735ebcb2 2856 16777216
0 1053882399e89e47 355ac20933fa9e12 3267 16777216
0 105518238ce93b47 355c520926fb3b12 3095 16777216
0 106108a7cd69e54d 3568428d677be518 3063 16777216
0 10633d22896566e7 356a7708237766b2 2963 16777216
0 10671cf799ec8ae5 356e56dd33fe8ab0 3443 16777216
0 1067ac379dc8f2c5 356ee61d37daf290 3234 16777216
0 1073983399445e6f 357ad21933565e3a 3169 16777216
0 10851cf3d968de47 358c56d9737ade12 3065 16777216
0 109708f38c8dbb65 359e42d9269fbb30 3217 16777216
0 10a30db68880e447 35aa479c2292e412 3207 16777216
0 10b109a2ccc91e4f 35b8438866db1e1a 3298 16777216
0 10b1b8a7dc6dfc67 35b8f28d767ffc32 3475 16777216
0 10b3bc22c904dae7 35baf6086316dab2 3244 16777216
0 10b51d72d8281d65 35bc5758723a1d30 3018 16777216
0 10b5adb3d8040967 35bce79972160932 2849 16777216
0 10b708b69905fe47 35be429c3317fe12 3259 16777216
0 10c529769848acc7 35cc635c325aac92 2711 16777216
0 10c73d7699a95d47 35ce775c33bb5d12 2905 16777216
0 10c78de69cc84fcd 35cec7cc36da4f98 3269 16777216
0 10c7b9278925814d 35cef30d23378118 3176 16777216
0 10d10d33dd45fd6d 35d847197757fd38 2963 16777216
0 10d12c26dd410e6d 35d8660c77530e38 3221 16777216
0 10d33df28c04f645 35da77d82616f610 3517 16777216
0 10d50836d8a57acf 35dc421c72b77a9a 2957 16777216
0 10d719639cc87b6f 35de534936da7b3a 2826 16777216
0 10e11da6d980bb65 35e8578c7392bb30 3194 16777216
0 10e128a6dc0d1eef 35e8628c761f1eba 3397 16777216
0 10e399e68c01f14f 35ead3cc2613f11a 3311 16777216
0 10e72de698e0a3c5 35ee67cc32f2a390 3518 16777216
0 10e79d37894d06c7 35eed71d235f0692 3070 16777216
0 10f51cf7d828f7ed 35fc56dd723af7b8 3290 16777216
0 120189b69c416045 3708c39c36536010 3604 16777216
0 12051826d844ba6d 370c520c7256ba38 2972 16777216
0 12053ca6d908f74d 370c768c731af718 2974 16777216
0 121119f7dce4356f 371853dd76f6353a 3429 16777216
0 121309f78c68bd45 371a43dd267abd10 3220 16777216
0 121338b7d9c906c7 371a729d73db0692 2737 16777216
0 1217bca3984d2f47 371ef689325f2f12 2890 16777216
0 12212d66cd48a14d 3728674c675aa118 2507 16777216
0 1221a9f389451dc7 3728e3d923571d92 2972 16777216
0 12233c26cce1ebcf 372a760c66f3eb9a 3371 16777216
0 122528e299ac454d 372c62c833be4518 2884 16777216
0 123109b699a9d367 3738439c33bbd332 2861 16777216
0 12371d76c9282def 373e575c633a2dba 3061 16777216
0 12379c63dda4aec5 373ed64977b6ae90 2941 16777216
0 12478c77cde9ab6d 374ec65d67fbab38 3201 16777216
0 125318e6cc61c647 375a52cc6673c612 2811 16777216
0 125708f28ce95def 375e42d826fb5dba 3455 16777216
0 12652cb6dd849247 376c669c77969212 2685 16777216
0 1267a8b79c843e4f 376ee29d36963e1a 3071 16777216
0 1267b8e2d82484cf 376ef2c87236849a 3067 16777216
0 1271b9a3dd4416cf 3778f3897756169a 3148 16777216
0 1271bd23cca5646d 3778f70966b76438 3249 16777216
0 127338a7c90c6ae7 377a728d631e6ab2 3111 16777216
0 12818866988dabcd 3788c24c329fab98 3194 16777216
0 128739338d45d965 378e73192757d930 3176 16777216
0 1287ade79d611fcf 378ee7cd37731f9a 3592 16777216
0 1287b8339d61906d 378ef21937739038 3509 16777216
0 12911962d8e52cc7 3798534872f72c92 2833 16777216
0 129189e6d92ca36f 3798c3cc733ea33a 3197 16777216
0 12938c22d8e581ef 379ac60872f781ba 3383 16777216
0 129508638c2141c7 379c424926334192 2923 16777216
0 12a33d238c0422c7 37aa770926162292 3028 16777216
0 12a58d22d9216967 37acc70873336932 2849 16777216
0 12b78c66c9649265 37bec64c63769230 3065 16777216
0 12c1ac26d984daef 37c8e60c7396daba 3222 16777216
0 12c389f788c002ef 37cac3dd22d202ba 3381 16777216
0 12c50c27cc65ed47 37cc460d6677ed12 3097 16777216
0 12c53c26cda4dfe7 37cc760c67b6dfb2 3011 16777216
0 12d32cb288856f67 37da669822976f32 2666 16777216
0 12d53db799a5766f 37dc779d33b7763a 3005 16777216
0 12d79db6d8c94ecf 37ded79c72db4e9a 2845 16777216
0 12e18d22c861d2e7 37e8c7086273d2b2 3026 16777216
0 12e509238ca10fc7 37ec430926b30f92 3087 16777216
0 12e718a699adcaef 37ee528c33bfcaba 2851 16777216
0 12f1bd22cce5fd47 37f8f70866f7fd12 3251 16777216
0 12f798b3c9e8bdcf 37fed29963fabd9a 3210 16777216
0 18018da289cc8dc5 3d08c78823de8d90 3659 16777216
0 1803a8e79c41f247 3d0ae2cd3653f212 3225 16777216
0 180708f79944924d 3d0e42dd33569218 3286 16777216
0 181509e78d81c44f 3d1c43cd2793c41a 3793 16777216
0 18151c27d9a11fcf 3d1c560d73b31f9a 3335 16777216
0 181588f69c6855cd 3d1cc2dc367a5598 3140 16777216
0 18158963c96845cd 3d1cc349637a4598 3009 16777216
0 18158ce7cca8ebc7 3d1cc6cd66baeb92 2991 16777216
0 1817883789a1e16d 3d1ec21d23b3e138 3381 16777216
0 18210c33cdac104d 3d28461967be1018 3429 16777216
0 1825b8f3882c6165 3d2cf2d9223e6130 3106 16777216
0 18270db2cc0cdb4f 3d2e4798661edb1a 3391 16777216
0 18272826cc00e7ed 3d2e620c6612e7b8 3620 16777216
0 18272927cca14fcd 3d2e630d66b34f98 3208 16777216
0 182739769900e2c5 3d2e735c3312e290 3464 16777216
0 18278ca3c8ecfccf 3d2ec68962fefc9a 3430 16777216
0 18310876dc6549ef 3d38425c767749ba 3480 16777216
0 18339c62898c34c7 3d3ad648239e3492 3048 16777216
0 1835ad73d92c9567 3d3ce759733e9532 2839 16777216
0 18430972dc28fd65 3d4a4358763afd30 3102 16777216
0 184598738d4c73ed 3d4cd259275e73b8 2820 16777216
0 18473de6cc8599e5 3d4e77cc669799b0 3614 16777216
0 18533df3dd21aeed 3d5a77d97733aeb8 3006 16777216
0 18550836c90d47cf 3d5c421c631f479a 3584 16777216
0 185589f3998c3d4d 3d5cc3d9339e3d18 3061 16777216
0 1855ade38881bb6f 3d5ce7c92293bb3a 3329 16777216
0 18573926ccc0d847 3d5e730c66d2d812 3227 16777216
0 1857acf389e13ae5 3d5ee6d923f33ab0 3350 16777216
0 18631c62cdec4fed 3d6a564867fe4fb8 3305 16777216
0 186588f2cc44b7ed 3d6cc2d86656b7b8 3116 16777216
0 1865b9279d2df9c7 3d6cf30d373ff992 3114 16777216
0 1871ad33d9494767 3d78e719735b4732 2921 16777216
0 18739ce7cded2647 3d7ad6cd67ff2612 3449 16777216
0 1873a8f6ddc41dcf 3d7ae2dc77d61d9a 3249 16777216
0 18752d32c8899f4d 3d7c6718629b9f18 3078 16777216
0 188108f6c9a401c5 3d8842dc63b60190 3536 16777216
0 18832d63d9689b6f 3d8a6749737a9b3a 3075 16777216
0 18838da28c2dc66f 3d8ac788263fc63a 3426 16777216
0 1883a873cc6904e5 3d8ae259667b04b0 2993 16777216
0 18870863c861b267 3d8e42496273b232 3477 16777216
0 18870962dd050967 3d8e434877170932 3493 16777216
0 18919da3dca880ed 3d98d78976ba80b8 2849 16777216
0 189509669ced2fc5 3d9c434c36ff2f90 3596 16777216
0 18a529f78c81016d 3dac63dd26930138 3091 16777216
0 18a7b9a7dc20b7e5 3daef38d7632b7b0 3487 16777216
0 18a7bda3c949c4c7 3daef789635bc492 3020 16777216
0 18b1bda7c84843cd 3db8f78d625a4398 3263 16777216
0 18b3bdf6892102e7 3dbaf7dc233302b2 3195 16777216
0 18c118a3ddcc56ed 3dc8528977de56b8 3096 16777216
0 18c138b3dc05b44f 3dc872997617b41a 3615 16777216
0 18c398678c04bee5 3dcad24d2616beb0 3210 16777216
0 18c59836d9a17a67 3dccd21c73b37a32 3035 16777216
0 18d10933d824d54d 3dd843197236d518 2936 16777216
0 18d1ac2399444567 3dd8e60933564532 2852 16777216
0 18d1b922998c90e5 3dd8f308339e90b0 3442 16777216
0 18d71c2688cd6147 3dde560c22df6112 3061 16777216
0 18e38df28c6012ed 3deac7d8267212b8 3273 16777216
0 18e729f79ce50147 3dee63dd36f70112 3254 16777216
0 18f1a9e6c96d42e7 3df8e3cc637f42b2 3250 16777216
0 18f3a92698a036cd 3dfae30c32b23698 2930 16777216
0 18f50963d9e43ee7 3dfc434973f63eb2 3242 16777216
0 18f72df299e051ed 3dfe67d833f251b8 3788 16777216
0 1a01b837996db5e7 3f08f21d337fb5b2 3865 16777216
0 1a1198a6cc096e4f 3f18d28c661b6e1a 3273 16777216
0 1a218966dd8819e5 3f28c34c779a19b0 3193 16777216
0 1a2398a69c249ecf 3f2ad28c36369e9a 2832 16777216
0 1a33a86299e5a6c7 3f3ae24833f7a692 3156 16777216
0 1a35ace7dc4145c7 3f3ce6cd76534592 3174 16777216
0 1a37a9738901184d 3f3ee35923131818 3573 16777216
0 1a4328a2ddcce067 3f4a628877dee032 3309 16777216
0 1a450de7cdcd9acd 3f4c47cd67df9a98 3367 16777216
0 1a4708e7d94123cf 3f4e42cd7353239a 3661 16777216
0 1a5398b6c8c8ccc5 3f5ad29c62dacc90 2873 16777216
0 1a55a8a6986c4a47 3f5ce28c327e4a12 3045 16777216
0 1a5709f39920114d 3f5e43d933321118 3254 16777216
0 1a572cf6c9c8606d 3f5e66dc63da6038 3167 16777216
0 1a57bc26cc88746f 3f5ef60c669a743a 3593 16777216
0 1a61a9628cc1c5cf 3f68e34826d3c59a 3390 16777216
0 1a671de39889ddc5 3f6e57c9329bdd90 3457 16777216
0 1a730c67888864c5 3f7a464d229a6490 3330 16777216
0 1a7599a28808ddcf 3f7cd388221add9a 3400 16777216
0 1a83ad368d650345 3f8ae71c27770310 3283 16777216
0 1a870962980909c5 3f8e4348321b0990 3827 16777216
0 1a918c27986980ef 3f98c60d327b80ba 3520 16777216
0 1a91b9638960f6ed 3f98f3492372f6b8 3279 16777216
0 1a952c7399ecb94d 3f9c665933feb918 3004 16777216
0 1a958cf6d929ef6d 3f9cc6dc733bef38 3003 16777216
0 1aa51c778ced9f4f 3fac565d26ff9f1a 3247 16777216
0 1aa52df7d8cdd265 3fac67dd72dfd230 3385 16777216
0 1ab108b29c203247 3fb8429836323212 3318 16777216
0 1ab528339820ce6d 3fbc62193232ce38 3224 16777216
0 1ab588b3992cabed 3fbcc299333eabb8 3212 16777216
0 1ac1a967c92df3cf 3fc8e34d633ff39a 3450 16777216
0 1ac39da6dc89a347 3fcad78c769ba312 2985 16777216
0 1ac51d66886dc8cf 3fcc574c227fc89a 3224 16777216
0 1ad19d769d89f64d 3fd8d75c379bf618 3094 16777216
0 1ae18da6984913ed 3fe8c78c325b13b8 3177 16777216
0 1ae30ca3c8c0ff6d 3fea468962d2ff38 3056 16777216
0 1ae5ace79cc17847 3fece6cd36d37812 3299 16777216
0 1af12c36d9041a47 3ff8661c73161a12 3638 16777216
0 1af12db6896803ed 3ff8679c237a03b8 3386 16777216
0 1af39db69cc9cf65 3ffad79c36dbcf30 3143 16777216
0 1af529239c8050c7 3ffc630936925092 3369 16777216
0 400199b78d8138cf 6508d39d2793389a 3583 16777216
0 400308f6cde0e9ef 650a42dc67f2e9ba 3939 16777216
0 40030d379d28064d 650a471d373a0618 3309 16777216
0 40052862d9405065 650c624873525030 3574 16777216
0 4007b8e3dde0526f 650ef2c977f2523a 4058 16777216
0 401319a7c80458ed 651a538d621658b8 3169 16777216
0 40158c339c69ac6d 651cc619367bac38 3241 16777216
0 401599e38cc890cf 651cd3c926da909a 2972 16777216
0 4015bcf68c80316d 651cf6dc26923138 3291 16777216
0 4017b972cd411d47 651ef35867531d12 3203 16777216
0 40231da688cc73cd 652a578c22de7398 2922 16777216
0 4031bca3cc6dbb65 6538f689667fbb30 3561 16777216
0 403338679805c3e5 653a724d3217c3b0 3507 16777216
0 4033bce69c0967c5 653af6cc361b6790 3784 16777216
0 40373df6ddc5e1ef 653e77dc77d7e1ba 3690 16777216
0 40378c63d8419eed 653ec64972539eb8 3295 16777216
0 40433cf7c84d3c45 654a76dd625f3c10 3559 16777216
0 4047a86789003267 654ee24d23123232 3443 16777216
0 405128a68d695067 6558628c277b5032 3168 16777216
0 4053b8e6984d64cd 655af2cc325f6498 2931 16777216
0 40639cf6c98960c7 656ad6dc639b6092 3007 16777216
0 4065996688094445 656cd34c221b4410 3371 16777216
0 40659d638cec974d 656cd74926fe9718 3073 16777216
0 407338338c05cee5 657a72192617ceb0 3468 16777216
0 40759d339d0003ef 657cd719371203ba 3680 16777216
0 40838c73980544e7 658ac659321744b2 3168 16777216
0 409328779d6087c5 659a625d37728790 3353 16777216
0 40938c228c0929cd 659ac608261b2998 3512 16777216
0 40a38da7c9002ae7 65aac78d63122ab2 3247 16777216
0 40a509e6cd484567 65ac43cc675a4532 3042 16777216
0 40a5a923c8cd3a67 65ace30962df3a32 3098 16777216
0 40a70ca69c4991cd 65ae468c365b9198 2922 16777216
0 40b5196789682f65 65bc534d237a2f30 3091 16777216
0 40b519f6cc810147 65bc53dc66930112 3259 16777216
0 40b52c638d8004ed 65bc6649279204b8 3081 16777216
0 40b58ca3cc48ba4d 65bcc689665aba18 2980 16777216
0 40b73d37cc6d93e7 65be771d667f93b2 3795 16777216
0 40b79d67d960274d 65bed74d73722718 3225 16777216
0 40c1ad7299ac9545 65c8e75833be9510 3343 16777216
0 40c73c329d28a4ef 65ce7618373aa4ba 3548 16777216
0 40d3b8a6c8685fcd 65daf28c627a5f98 3191 16777216
0 40d528a69c04e647 65dc628c3616e612 3039 16777216
0 40d71d6688a474e7 65de574c22b674b2 2852 16777216
0 40d72c27cdc9c0ef 65de660d67dbc0ba 3270 16777216
0 40e11d22d8200cc5 65e8570872320c90 3409 16777216
0 40e12877c941266d 65e8625d63532638 3245 16777216
0 40e32937d9e8b76f 65ea631d73fab73a 3346 16777216
0 40e38922c92412e7 65eac308633612b2 3104 16777216
0 40e3b9b388440847 65eaf39922560812 3076 16777216
0 40f199f6dc0439c7 65f8d3dc76163992 3570 16777216
0 40f598768d41cf4d 65fcd25c2753cf18 3047 16777216
0 4201bdf2c98184cd 6708f7d863938498 3575 16777216
0 42033de7c8c05565 670a77cd62d25530 3539 16777216
0 42038c369dc04367 670ac61c37d24332 3362 16777216
0 4203adf788cc88ed 670ae7dd22de88b8 3213 16777216
0 42052d269c20c44f 670c670c3632c41a 3324 16777216
0 421128a2d92dce4d 67186288733fce18 3057 16777216
0 42179c33cc64c967 671ed6196676c932 3002 16777216
0 42232de788c893ef 672a67cd22da93ba 3198 16777216
0 42239ca68c00e46f 672ad68c2612e43a 3321 16777216
0 42271d63cc8930e7 672e5749669b30b2 2911 16777216
0 42271de3998d094f 672e57c9339f091a 3137 16777216
0 423798a3cd417fcf 673ed28967537f9a 3351 16777216
