sweep1_allM a3 5c
sweep21_random 7593420611d227117f8a47e6912eedcfa6113dd68f 6053ff6afd9465dca65ba016a819acb6636345229b
sweep21_w0M 7593420611d227117f8a47e6912eedcfa6113dd68f 8a6cbdf9ee2dd8ee7f8a47e6912eedcfa6113dd68f
sweep21_w1M 7593420611d227117f8a47e6912eedcfa6113dd68f 7593420611d227118075b8196ed11230a6113dd68f
sweep22_allM c5c6a96df37b421c81fe8fcbd82096845baa85392f2b 3a3956920c84bde37e01703427df697ba4557ac6d0d4
sweep22_random c5c6a96df37b421c81fe8fcbd82096845baa85392f2b 8101ceb188fae557a299d2bf9b8e85e8ff8b1855f20f
sweep22_w0M c5c6a96df37b421c81fe8fcbd82096845baa85392f2b 3a3956920c84bde381fe8fcbd82096845baa85392f2b
sweep22_w1M c5c6a96df37b421c81fe8fcbd82096845baa85392f2b c5c6a96df37b421c7e01703427df697b5baa85392f2b
sweep23_allM 6fe2cc82beea8089c159067471755114df35aa32a6b117 901d337d41157f763ea6f98b8e8aaeeb20ca55cd594ee8
sweep23_random 6fe2cc82beea8089c159067471755114df35aa32a6b117 8e9fb4cf8dd02291b08192ce7de3cbf59c867d63e63d2f
sweep23_w0M 6fe2cc82beea8089c159067471755114df35aa32a6b117 901d337d41157f76c159067471755114df35aa32a6b117
sweep23_w1M 6fe2cc82beea8089c159067471755114df35aa32a6b117 6fe2cc82beea80893ea6f98b8e8aaeebdf35aa32a6b117
sweep24_allM 4dcb3c610a853c0086bcb6d72a7998464534614baaa96a4d b234c39ef57ac3ff79434928d58667b9bacb9eb4555695b2
sweep24_random 4dcb3c610a853c0086bcb6d72a7998464534614baaa96a4d 8dd090e8c4b1d0f544bab89cb6202e058df5787509ed6054
sweep24_w0M 4dcb3c610a853c0086bcb6d72a7998464534614baaa96a4d b234c39ef57ac3ff86bcb6d72a7998464534614baaa96a4d
sweep24_w1M 4dcb3c610a853c0086bcb6d72a7998464534614baaa96a4d 4dcb3c610a853c0079434928d58667b94534614baaa96a4d
sweep24_w2M 4dcb3c610a853c0086bcb6d72a7998464534614baaa96a4d 4dcb3c610a853c0086bcb6d72a799846bacb9eb4555695b2
sweep25_allM 072951241709b68ad3f4d569ae0869bfd7605781b83df76fc1 f8d6aedbe8f649752c0b2a9651f79640289fa87e47c208903e
sweep25_random 072951241709b68ad3f4d569ae0869bfd7605781b83df76fc1 a3e7502f1a011794cc2eb66fe92ab5578b1bb860216387e95d
sweep25_w0M 072951241709b68ad3f4d569ae0869bfd7605781b83df76fc1 f8d6aedbe8f64975d3f4d569ae0869bfd7605781b83df76fc1
sweep25_w1M 072951241709b68ad3f4d569ae0869bfd7605781b83df76fc1 072951241709b68a2c0b2a9651f79640d7605781b83df76fc1
sweep25_w2M 072951241709b68ad3f4d569ae0869bfd7605781b83df76fc1 072951241709b68ad3f4d569ae0869bf289fa87e47c20890c1
sweep26_allM 38d6cdee60169381ea3de3318cd2076e207e284e8828609ee7eb c72932119fe96c7e15c21cce732df891df81d7b177d79f611814
sweep26_random 38d6cdee60169381ea3de3318cd2076e207e284e8828609ee7eb 5967610647a2df28dcd1195aa49f1e8925e349b0d92e06b7ff21
sweep26_w0M 38d6cdee60169381ea3de3318cd2076e207e284e8828609ee7eb c72932119fe96c7eea3de3318cd2076e207e284e8828609ee7eb
sweep26_w1M 38d6cdee60169381ea3de3318cd2076e207e284e8828609ee7eb 38d6cdee6016938115c21cce732df891207e284e8828609ee7eb
sweep26_w2M 38d6cdee60169381ea3de3318cd2076e207e284e8828609ee7eb 38d6cdee60169381ea3de3318cd2076edf81d7b177d79f61e7eb
sweep27_allM aa90d026569b3f0c047d3e2ba5bd5db1b4e06246d14ad7ac2888a4 556f2fd9a964c0f3fb82c1d45a42a24e4b1f9db92eb52853d7775b
sweep27_random aa90d026569b3f0c047d3e2ba5bd5db1b4e06246d14ad7ac2888a4 885dce2d111bd941277203fcda88a6aec1ada3e58601b02248d679
sweep27_w0M aa90d026569b3f0c047d3e2ba5bd5db1b4e06246d14ad7ac2888a4 556f2fd9a964c0f3047d3e2ba5bd5db1b4e06246d14ad7ac2888a4
sweep27_w1M aa90d026569b3f0c047d3e2ba5bd5db1b4e06246d14ad7ac2888a4 aa90d026569b3f0cfb82c1d45a42a24eb4e06246d14ad7ac2888a4
sweep27_w2M aa90d026569b3f0c047d3e2ba5bd5db1b4e06246d14ad7ac2888a4 aa90d026569b3f0c047d3e2ba5bd5db14b1f9db92eb528532888a4
sweep28_allM 1582c84ae32d422e20620be59a2682ffd9296d459baef693bb5ba1b4 ea7d37b51cd2bdd1df9df41a65d97d0026d692ba6451096c44a45e4b
sweep28_random 1582c84ae32d422e20620be59a2682ffd9296d459baef693bb5ba1b4 725102d4f7d1029860500f4bb68dfa632a3b80d3fffc6850b62fe12b
sweep28_w0M 1582c84ae32d422e20620be59a2682ffd9296d459baef693bb5ba1b4 ea7d37b51cd2bdd120620be59a2682ffd9296d459baef693bb5ba1b4
sweep28_w1M 1582c84ae32d422e20620be59a2682ffd9296d459baef693bb5ba1b4 1582c84ae32d422edf9df41a65d97d00d9296d459baef693bb5ba1b4
sweep28_w2M 1582c84ae32d422e20620be59a2682ffd9296d459baef693bb5ba1b4 1582c84ae32d422e20620be59a2682ff26d692ba6451096cbb5ba1b4
sweep29_allM d4593634e589513737e8bd13192e3b3c1464ca65b585fa3d3171a0c9c1 2ba6c9cb1a76aec8c81742ece6d1c4c3eb9b359a4a7a05c2ce8e5f363e
sweep29_random d4593634e589513737e8bd13192e3b3c1464ca65b585fa3d3171a0c9c1 6af2c84099f725590983bdd5c96443830ae7f4eaadaafe0248b96a4afc
sweep29_w0M d4593634e589513737e8bd13192e3b3c1464ca65b585fa3d3171a0c9c1 2ba6c9cb1a76aec837e8bd13192e3b3c1464ca65b585fa3d3171a0c9c1
sweep29_w1M d4593634e589513737e8bd13192e3b3c1464ca65b585fa3d3171a0c9c1 d4593634e5895137c81742ece6d1c4c31464ca65b585fa3d3171a0c9c1
sweep29_w2M d4593634e589513737e8bd13192e3b3c1464ca65b585fa3d3171a0c9c1 d4593634e589513737e8bd13192e3b3ceb9b359a4a7a05c23171a0c9c1
sweep30_allM e1ee152b18dd810d62430e08f0d248302642db96de47892cb5eb63be48f2 1e11ead4e7227ef29dbcf1f70f2db7cfd9bd246921b876d34a149c41b70d
sweep30_random e1ee152b18dd810d62430e08f0d248302642db96de47892cb5eb63be48f2 d02cf20d2aa31a315c8c5adf7080ab08e549a842531886eb0d2cef49702a
sweep30_w0M e1ee152b18dd810d62430e08f0d248302642db96de47892cb5eb63be48f2 1e11ead4e7227ef262430e08f0d248302642db96de47892cb5eb63be48f2
sweep30_w1M e1ee152b18dd810d62430e08f0d248302642db96de47892cb5eb63be48f2 e1ee152b18dd810d9dbcf1f70f2db7cf2642db96de47892cb5eb63be48f2
sweep30_w2M e1ee152b18dd810d62430e08f0d248302642db96de47892cb5eb63be48f2 e1ee152b18dd810d62430e08f0d24830d9bd246921b876d3b5eb63be48f2
sweep31_allM a2981b90e2a5453458e33665ab8ca2786fb537cd709d4ea994b01be6d8f132 5d67e46f1d5abacba71cc99a54735d87904ac8328f62b1566b4fe419270ecd
sweep31_random a2981b90e2a5453458e33665ab8ca2786fb537cd709d4ea994b01be6d8f132 6075f541dcd6ff0909655124e1a25a4fee4442965657d199a95d9423d2ff75
sweep31_w0M a2981b90e2a5453458e33665ab8ca2786fb537cd709d4ea994b01be6d8f132 5d67e46f1d5abacb58e33665ab8ca2786fb537cd709d4ea994b01be6d8f132
sweep31_w1M a2981b90e2a5453458e33665ab8ca2786fb537cd709d4ea994b01be6d8f132 a2981b90e2a54534a71cc99a54735d876fb537cd709d4ea994b01be6d8f132
sweep31_w2M a2981b90e2a5453458e33665ab8ca2786fb537cd709d4ea994b01be6d8f132 a2981b90e2a5453458e33665ab8ca278904ac8328f62b15694b01be6d8f132
sweep32_allM 1865af9b26b2ee6f2e483db4cb1be856c33172ac3f7fa86b3bfbcf5c6e2fc448 e79a5064d94d1190d1b7c24b34e417a93cce8d53c0805794c40430a391d03bb7
sweep32_random 1865af9b26b2ee6f2e483db4cb1be856c33172ac3f7fa86b3bfbcf5c6e2fc448 6ac78c5e59f08f4ae6c8056fbd40e986ba46830a4483d103e401df1b24adfdc1
sweep32_w0M 1865af9b26b2ee6f2e483db4cb1be856c33172ac3f7fa86b3bfbcf5c6e2fc448 e79a5064d94d11902e483db4cb1be856c33172ac3f7fa86b3bfbcf5c6e2fc448
sweep32_w1M 1865af9b26b2ee6f2e483db4cb1be856c33172ac3f7fa86b3bfbcf5c6e2fc448 1865af9b26b2ee6fd1b7c24b34e417a9c33172ac3f7fa86b3bfbcf5c6e2fc448
sweep32_w2M 1865af9b26b2ee6f2e483db4cb1be856c33172ac3f7fa86b3bfbcf5c6e2fc448 1865af9b26b2ee6f2e483db4cb1be8563cce8d53c08057943bfbcf5c6e2fc448
sweep32_w3M 1865af9b26b2ee6f2e483db4cb1be856c33172ac3f7fa86b3bfbcf5c6e2fc448 1865af9b26b2ee6f2e483db4cb1be856c33172ac3f7fa86bc40430a391d03bb7
sweep33_allM 68543879181b61fa9f14e649e37f3d557b31bbb631a8e46c194158a7d6f405a2d1 97abc786e7e49e0560eb19b61c80c2aa84ce4449ce571b93e6bea758290bfa5d2e
sweep33_random 68543879181b61fa9f14e649e37f3d557b31bbb631a8e46c194158a7d6f405a2d1 6a5f55ee064ba84386c461aff8a91f20a8e8bc0f46e80f47997385036c37cda52a
sweep33_w0M 68543879181b61fa9f14e649e37f3d557b31bbb631a8e46c194158a7d6f405a2d1 97abc786e7e49e059f14e649e37f3d557b31bbb631a8e46c194158a7d6f405a2d1
sweep33_w1M 68543879181b61fa9f14e649e37f3d557b31bbb631a8e46c194158a7d6f405a2d1 68543879181b61fa60eb19b61c80c2aa7b31bbb631a8e46c194158a7d6f405a2d1
sweep33_w2M 68543879181b61fa9f14e649e37f3d557b31bbb631a8e46c194158a7d6f405a2d1 68543879181b61fa9f14e649e37f3d5584ce4449ce571b93194158a7d6f405a2d1
sweep33_w3M 68543879181b61fa9f14e649e37f3d557b31bbb631a8e46c194158a7d6f405a2d1 68543879181b61fa9f14e649e37f3d557b31bbb631a8e46ce6bea758290bfa5dd1
sweep34_allM f586c00e4879930fcca0083d4130a6c63b28645ac53e1e2c9a898f2f7c6e33e283a9 0a793ff1b7866cf0335ff7c2becf5939c4d79ba53ac1e1d3657670d08391cc1d7c56
sweep34_random f586c00e4879930fcca0083d4130a6c63b28645ac53e1e2c9a898f2f7c6e33e283a9 6dd190b8e76874142bdc770c1ca5c7de1a6b3d3904ac0e9950066a56f84c56f0875a
sweep34_w0M f586c00e4879930fcca0083d4130a6c63b28645ac53e1e2c9a898f2f7c6e33e283a9 0a793ff1b7866cf0cca0083d4130a6c63b28645ac53e1e2c9a898f2f7c6e33e283a9
sweep34_w1M f586c00e4879930fcca0083d4130a6c63b28645ac53e1e2c9a898f2f7c6e33e283a9 f586c00e4879930f335ff7c2becf59393b28645ac53e1e2c9a898f2f7c6e33e283a9
sweep34_w2M f586c00e4879930fcca0083d4130a6c63b28645ac53e1e2c9a898f2f7c6e33e283a9 f586c00e4879930fcca0083d4130a6c6c4d79ba53ac1e1d39a898f2f7c6e33e283a9
sweep34_w3M f586c00e4879930fcca0083d4130a6c63b28645ac53e1e2c9a898f2f7c6e33e283a9 f586c00e4879930fcca0083d4130a6c63b28645ac53e1e2c657670d08391cc1d83a9
sweep35_allM 8c31f2efcf14b58d7c99b74b55bb16e351e59b2cec0739627830b084096ea267a1311d 73ce0d1030eb4a72836648b4aa44e91cae1a64d313f8c69d87cf4f7bf6915d985ecee2
sweep35_random 8c31f2efcf14b58d7c99b74b55bb16e351e59b2cec0739627830b084096ea267a1311d daf96ea6fafc736ab896232a4f5208430b79757d1ff97ddc1c5cc30f7a8179d8b9acd7
sweep35_w0M 8c31f2efcf14b58d7c99b74b55bb16e351e59b2cec0739627830b084096ea267a1311d 73ce0d1030eb4a727c99b74b55bb16e351e59b2cec0739627830b084096ea267a1311d
sweep35_w1M 8c31f2efcf14b58d7c99b74b55bb16e351e59b2cec0739627830b084096ea267a1311d 8c31f2efcf14b58d836648b4aa44e91c51e59b2cec0739627830b084096ea267a1311d
sweep35_w2M 8c31f2efcf14b58d7c99b74b55bb16e351e59b2cec0739627830b084096ea267a1311d 8c31f2efcf14b58d7c99b74b55bb16e3ae1a64d313f8c69d7830b084096ea267a1311d
sweep35_w3M 8c31f2efcf14b58d7c99b74b55bb16e351e59b2cec0739627830b084096ea267a1311d 8c31f2efcf14b58d7c99b74b55bb16e351e59b2cec07396287cf4f7bf6915d98a1311d
sweep36_allM d8334b4b8146b4e3ffdcd4edda04cab62bafc1be1e1c912c818cf1e497aa1760ea3a1065 27ccb4b47eb94b1c00232b1225fb3549d4503e41e1e36ed37e730e1b6855e89f15c5ef9a
sweep36_random d8334b4b8146b4e3ffdcd4edda04cab62bafc1be1e1c912c818cf1e497aa1760ea3a1065 d5b6318cba625aac2f1bd2e260462805d02d173e8bd8c0d7cbb6cbe432294f067cc936ff
sweep36_w0M d8334b4b8146b4e3ffdcd4edda04cab62bafc1be1e1c912c818cf1e497aa1760ea3a1065 27ccb4b47eb94b1cffdcd4edda04cab62bafc1be1e1c912c818cf1e497aa1760ea3a1065
sweep36_w1M d8334b4b8146b4e3ffdcd4edda04cab62bafc1be1e1c912c818cf1e497aa1760ea3a1065 d8334b4b8146b4e300232b1225fb35492bafc1be1e1c912c818cf1e497aa1760ea3a1065
sweep36_w2M d8334b4b8146b4e3ffdcd4edda04cab62bafc1be1e1c912c818cf1e497aa1760ea3a1065 d8334b4b8146b4e3ffdcd4edda04cab6d4503e41e1e36ed3818cf1e497aa1760ea3a1065
sweep36_w3M d8334b4b8146b4e3ffdcd4edda04cab62bafc1be1e1c912c818cf1e497aa1760ea3a1065 d8334b4b8146b4e3ffdcd4edda04cab62bafc1be1e1c912c7e730e1b6855e89fea3a1065
sweep37_allM d53ed2cf1cea4951ec61ad8e09ac16de3d02069053d62f4c3d0a76f0c5cde3438e2bf6307c 2ac12d30e315b6ae139e5271f653e921c2fdf96fac29d0b3c2f5890f3a321cbc71d409cf83
sweep37_random d53ed2cf1cea4951ec61ad8e09ac16de3d02069053d62f4c3d0a76f0c5cde3438e2bf6307c d5e9cfb238c56993da13b4ebdd36f7eaad969eb0fa04741630faed0581bd1147606452ca30
sweep37_w0M d53ed2cf1cea4951ec61ad8e09ac16de3d02069053d62f4c3d0a76f0c5cde3438e2bf6307c 2ac12d30e315b6aeec61ad8e09ac16de3d02069053d62f4c3d0a76f0c5cde3438e2bf6307c
sweep37_w1M d53ed2cf1cea4951ec61ad8e09ac16de3d02069053d62f4c3d0a76f0c5cde3438e2bf6307c d53ed2cf1cea4951139e5271f653e9213d02069053d62f4c3d0a76f0c5cde3438e2bf6307c
sweep37_w2M d53ed2cf1cea4951ec61ad8e09ac16de3d02069053d62f4c3d0a76f0c5cde3438e2bf6307c d53ed2cf1cea4951ec61ad8e09ac16dec2fdf96fac29d0b33d0a76f0c5cde3438e2bf6307c
sweep37_w3M d53ed2cf1cea4951ec61ad8e09ac16de3d02069053d62f4c3d0a76f0c5cde3438e2bf6307c d53ed2cf1cea4951ec61ad8e09ac16de3d02069053d62f4cc2f5890f3a321cbc8e2bf6307c
sweep38_allM ec4161bd9ab26536126789d8953609a4424707bfea658f9ea4be641c67f7d3be9dd55500ff98 13be9e42654d9ac9ed9876276ac9f65bbdb8f840159a70615b419be398082c41622aaaff0067
sweep38_random ec4161bd9ab26536126789d8953609a4424707bfea658f9ea4be641c67f7d3be9dd55500ff98 ad576e25f6d306b4d8216e7a6dace9a4e548e5b6cafde115b3284998b83089c1a045185e89eb
sweep38_w0M ec4161bd9ab26536126789d8953609a4424707bfea658f9ea4be641c67f7d3be9dd55500ff98 13be9e42654d9ac9126789d8953609a4424707bfea658f9ea4be641c67f7d3be9dd55500ff98
sweep38_w1M ec4161bd9ab26536126789d8953609a4424707bfea658f9ea4be641c67f7d3be9dd55500ff98 ec4161bd9ab26536ed9876276ac9f65b424707bfea658f9ea4be641c67f7d3be9dd55500ff98
sweep38_w2M ec4161bd9ab26536126789d8953609a4424707bfea658f9ea4be641c67f7d3be9dd55500ff98 ec4161bd9ab26536126789d8953609a4bdb8f840159a7061a4be641c67f7d3be9dd55500ff98
sweep38_w3M ec4161bd9ab26536126789d8953609a4424707bfea658f9ea4be641c67f7d3be9dd55500ff98 ec4161bd9ab26536126789d8953609a4424707bfea658f9e5b419be398082c419dd55500ff98
sweep39_allM f22e95e50259ceef339eb50ddd19497caf70c98eaef46a98145f2a91b1318a756a8a29e7110985 0dd16a1afda63110cc614af222e6b683508f3671510b9567eba0d56e4ece758a9575d618eef67a
sweep39_random f22e95e50259ceef339eb50ddd19497caf70c98eaef46a98145f2a91b1318a756a8a29e7110985 cbd923e412724808591fe4ffc65c3bf5e2ff5f11f5f27304e479d415fd234ccea769b5e3d8d8c1
sweep39_w0M f22e95e50259ceef339eb50ddd19497caf70c98eaef46a98145f2a91b1318a756a8a29e7110985 0dd16a1afda63110339eb50ddd19497caf70c98eaef46a98145f2a91b1318a756a8a29e7110985
sweep39_w1M f22e95e50259ceef339eb50ddd19497caf70c98eaef46a98145f2a91b1318a756a8a29e7110985 f22e95e50259ceefcc614af222e6b683af70c98eaef46a98145f2a91b1318a756a8a29e7110985
sweep39_w2M f22e95e50259ceef339eb50ddd19497caf70c98eaef46a98145f2a91b1318a756a8a29e7110985 f22e95e50259ceef339eb50ddd19497c508f3671510b9567145f2a91b1318a756a8a29e7110985
sweep39_w3M f22e95e50259ceef339eb50ddd19497caf70c98eaef46a98145f2a91b1318a756a8a29e7110985 f22e95e50259ceef339eb50ddd19497caf70c98eaef46a98eba0d56e4ece758a6a8a29e7110985
sweep40_allM d9208e361de614fc8cfb9bf05e7ddccc4cc2baabc0a683467565d7811762d157d1c339224c55e17b 26df71c9e219eb037304640fa1822333b33d45543f597cb98a9a287ee89d2ea82e3cc6ddb3aa1e84
sweep40_random d9208e361de614fc8cfb9bf05e7ddccc4cc2baabc0a683467565d7811762d157d1c339224c55e17b 09dab61ae8ef508b1daedb7bfa4ddc40f958fde2a7ba1650798926c15b9770d5eb8cce1923fe0784
sweep40_w0M d9208e361de614fc8cfb9bf05e7ddccc4cc2baabc0a683467565d7811762d157d1c339224c55e17b 26df71c9e219eb038cfb9bf05e7ddccc4cc2baabc0a683467565d7811762d157d1c339224c55e17b
sweep40_w1M d9208e361de614fc8cfb9bf05e7ddccc4cc2baabc0a683467565d7811762d157d1c339224c55e17b d9208e361de614fc7304640fa18223334cc2baabc0a683467565d7811762d157d1c339224c55e17b
sweep40_w2M d9208e361de614fc8cfb9bf05e7ddccc4cc2baabc0a683467565d7811762d157d1c339224c55e17b d9208e361de614fc8cfb9bf05e7ddcccb33d45543f597cb97565d7811762d157d1c339224c55e17b
sweep40_w3M d9208e361de614fc8cfb9bf05e7ddccc4cc2baabc0a683467565d7811762d157d1c339224c55e17b d9208e361de614fc8cfb9bf05e7ddccc4cc2baabc0a683468a9a287ee89d2ea8d1c339224c55e17b
sweep40_w4M d9208e361de614fc8cfb9bf05e7ddccc4cc2baabc0a683467565d7811762d157d1c339224c55e17b d9208e361de614fc8cfb9bf05e7ddccc4cc2baabc0a683467565d7811762d1572e3cc6ddb3aa1e84
sweep41_allM 3dd7d634baf371298ad73c58660d90ef9757c935aebda58c35f7f0c70d984c10d9712d5e6fc8d70661 c22829cb450c8ed67528c3a799f26f1068a836ca51425a73ca080f38f267b3ef268ed2a1903728f99e
sweep41_random 3dd7d634baf371298ad73c58660d90ef9757c935aebda58c35f7f0c70d984c10d9712d5e6fc8d70661 1027ce239cd2df105ba58891fd915533ccef27e5908f974c289a2857730837cb7cb6df04d7aded993a
sweep41_w0M 3dd7d634baf371298ad73c58660d90ef9757c935aebda58c35f7f0c70d984c10d9712d5e6fc8d70661 c22829cb450c8ed68ad73c58660d90ef9757c935aebda58c35f7f0c70d984c10d9712d5e6fc8d70661
sweep41_w1M 3dd7d634baf371298ad73c58660d90ef9757c935aebda58c35f7f0c70d984c10d9712d5e6fc8d70661 3dd7d634baf371297528c3a799f26f109757c935aebda58c35f7f0c70d984c10d9712d5e6fc8d70661
sweep41_w2M 3dd7d634baf371298ad73c58660d90ef9757c935aebda58c35f7f0c70d984c10d9712d5e6fc8d70661 3dd7d634baf371298ad73c58660d90ef68a836ca51425a7335f7f0c70d984c10d9712d5e6fc8d70661
sweep41_w3M 3dd7d634baf371298ad73c58660d90ef9757c935aebda58c35f7f0c70d984c10d9712d5e6fc8d70661 3dd7d634baf371298ad73c58660d90ef9757c935aebda58cca080f38f267b3efd9712d5e6fc8d70661
sweep41_w4M 3dd7d634baf371298ad73c58660d90ef9757c935aebda58c35f7f0c70d984c10d9712d5e6fc8d70661 3dd7d634baf371298ad73c58660d90ef9757c935aebda58c35f7f0c70d984c10268ed2a1903728f961
sweep42_allM f834894a637e24cd942d481099ff42f3fbbf2182e7da7ac3e48a3e7da6ac454203ecfe85d741b807f64a 07cb76b59c81db326bd2b7ef6600bd0c0440de7d1825853c1b75c1825953babdfc13017a28be47f809b5
sweep42_random f834894a637e24cd942d481099ff42f3fbbf2182e7da7ac3e48a3e7da6ac454203ecfe85d741b807f64a cbc39cb70ce60c690b09c76d651fe51a78c244fa1f80fab5771aea9b2d6d6ff9c34b72dc919af7d3fd90
sweep42_w0M f834894a637e24cd942d481099ff42f3fbbf2182e7da7ac3e48a3e7da6ac454203ecfe85d741b807f64a 07cb76b59c81db32942d481099ff42f3fbbf2182e7da7ac3e48a3e7da6ac454203ecfe85d741b807f64a
sweep42_w1M f834894a637e24cd942d481099ff42f3fbbf2182e7da7ac3e48a3e7da6ac454203ecfe85d741b807f64a f834894a637e24cd6bd2b7ef6600bd0cfbbf2182e7da7ac3e48a3e7da6ac454203ecfe85d741b807f64a
sweep42_w2M f834894a637e24cd942d481099ff42f3fbbf2182e7da7ac3e48a3e7da6ac454203ecfe85d741b807f64a f834894a637e24cd942d481099ff42f30440de7d1825853ce48a3e7da6ac454203ecfe85d741b807f64a
sweep42_w3M f834894a637e24cd942d481099ff42f3fbbf2182e7da7ac3e48a3e7da6ac454203ecfe85d741b807f64a f834894a637e24cd942d481099ff42f3fbbf2182e7da7ac31b75c1825953babd03ecfe85d741b807f64a
sweep42_w4M f834894a637e24cd942d481099ff42f3fbbf2182e7da7ac3e48a3e7da6ac454203ecfe85d741b807f64a f834894a637e24cd942d481099ff42f3fbbf2182e7da7ac3e48a3e7da6ac4542fc13017a28be47f8f64a
sweep43_allM 5ba9d58dedb312e603b088e9d89f52be524f11b8b0a9ba97f7e67679823faf30240c974597d6106ff7b37d a4562a72124ced19fc4f77162760ad41adb0ee474f564568081989867dc050cfdbf368ba6829ef90084c82
